feature_file,task,pc1,pc2
000615_0002.npy,0,-7.0197415,-6.7345552
000667_0001.npy,1,-13.902839,10.206224
001644_0000.npy,1,-14.098037,0.3138648
001689_0002.npy,0,-13.280957,-2.9847555
001929_0000.npy,1,-11.12401,1.4515985
003535_0001.npy,1,-10.254475,-8.005317
003624_0002.npy,1,-12.65152,4.823106
003776_0001.npy,0,-7.5858455,0.52197903
006394_0002.npy,1,-13.496034,3.3564026
006463_0001.npy,1,-13.1983795,-2.3174186
007377_0000.npy,0,-5.432329,-0.26626602
007528_0002.npy,1,-5.734427,1.2918986
009559_0000.npy,1,-13.803584,1.4993812
010383_0000.npy,1,-12.722714,-2.3801463
010387_0002.npy,1,-7.7074814,-7.563912
010443_0000.npy,0,-12.214074,0.8212517
010809_0001.npy,1,-11.04163,1.9113952
011672_0000.npy,1,3.162443,0.036045775
011793_0002.npy,1,-10.986982,5.207172
011861_0001.npy,0,-9.669129,8.771141
012352_0000.npy,1,-8.763469,-5.6747665
012355_0001.npy,0,-8.332398,-10.296688
012737_0002.npy,0,-12.57224,5.8721776
013197_0001.npy,0,-13.640776,-7.181328
013666_0000.npy,0,-13.944538,5.6956024
013928_0000.npy,1,-10.585086,-7.137054
014579_0002.npy,1,-12.187816,-11.281468
017633_0001.npy,1,-12.614652,-3.6623125
018112_0000.npy,1,-11.257223,10.579836
018350_0001.npy,0,-8.670927,-6.1358056
020424_0000.npy,1,-1.5750142,2.6836815
022094_0002.npy,1,-5.489471,-0.19298892
022097_0000.npy,1,-10.65189,-6.5068336
022474_0002.npy,1,-7.8429966,-14.529557
022480_0001.npy,0,-7.429184,1.2999938
024371_0000.npy,1,-11.304825,1.2341956
025608_0000.npy,0,-8.375175,7.671012
026007_0000.npy,1,-3.3310792,1.8072312
026600_0000.npy,0,0.85885763,-14.000599
029040_0000.npy,0,-6.659087,1.623234
029744_0000.npy,0,-11.849923,3.4762354
030095_0001.npy,1,-9.937039,1.2276614
030740_0000.npy,0,-8.794113,-4.5928264
031042_0002.npy,0,-5.4082766,-7.5734067
031356_0000.npy,0,-11.610467,-2.7777288
032438_0001.npy,1,-13.479872,2.1558948
033064_0001.npy,1,-13.889576,13.222752
033064_0002.npy,1,-12.515404,12.844032
033069_0001.npy,1,-12.491608,2.0731175
036099_0001.npy,0,-7.463165,5.861305
036302_0001.npy,1,-6.908465,3.9652207
036616_0001.npy,1,-9.556922,-11.314958
038352_0000.npy,1,-11.19614,0.6442783
038361_0000.npy,0,-10.146657,0.011265789
038781_0001.npy,1,-15.1964855,-6.584292
040147_0000.npy,1,-5.5694304,-0.8051876
040244_0001.npy,0,-13.258755,5.3321257
042138_0001.npy,1,-0.95177054,-0.32435447
043521_0001.npy,1,-13.154976,-1.593822
043596_0000.npy,0,-14.676552,-1.1984619
044798_0000.npy,1,-14.193681,4.400935
044798_0001.npy,1,-13.777669,3.6683438
044809_0000.npy,0,-7.7921815,-8.254983
044809_0002.npy,1,-10.527368,-5.628489
045055_0000.npy,1,-12.622277,0.9813254
045149_0000.npy,1,-11.898171,2.4222229
045335_0001.npy,0,-12.86676,5.9275756
045474_0001.npy,1,-12.32139,-0.96170825
048865_0002.npy,0,-8.189213,8.292147
049030_0002.npy,0,-8.9072275,-11.197246
050323_0001.npy,1,0.32295132,-9.788982
050753_0001.npy,0,-11.349653,15.115824
051292_0001.npy,1,-9.007129,4.125568
052634_0001.npy,1,-14.213246,0.7544227
052639_0001.npy,0,-7.34577,1.7121255
052861_0001.npy,1,-11.646281,0.5529521
054019_0001.npy,0,-10.426556,6.956671
054365_0000.npy,1,-8.32519,4.148309
054470_0002.npy,0,-12.257765,0.41290656
054580_0001.npy,1,-13.989026,-1.4578643
054719_0001.npy,1,-11.081875,9.56194
054753_0001.npy,1,-11.624954,4.583553
056650_0001.npy,1,-13.580507,-1.1751305
057662_0001.npy,1,-11.698946,0.5180878
059451_0000.npy,0,-13.172312,7.6548595
059671_0001.npy,0,-8.494044,-4.0518064
060145_0000.npy,1,-13.035697,-0.82204443
061007_0001.npy,1,-4.8118052,-17.438854
062183_0002.npy,1,-7.906131,5.8109765
064248_0001.npy,1,-7.318881,-0.25957122
064515_0001.npy,1,-8.416035,10.558464
065752_0001.npy,1,-6.321411,10.083948
066076_0002.npy,1,-13.525935,3.4267373
066757_0001.npy,1,-13.766826,-5.1526327
067237_0001.npy,1,-12.991093,3.2773516
067766_0001.npy,0,-8.735387,-11.581568
068854_0001.npy,0,-16.440832,-10.788862
069196_0001.npy,1,-4.6938877,4.600393
069207_0000.npy,1,-12.673227,-1.631023
069746_0000.npy,1,-2.436679,6.8552613
069746_0001.npy,1,-4.451216,6.026138
069788_0001.npy,0,-7.358729,-4.371046
069798_0001.npy,0,-11.313887,0.8434634
069822_0000.npy,0,-12.005885,-2.4529805
070657_0000.npy,0,-12.474618,8.360461
071247_0002.npy,1,-11.748926,7.824158
071506_0000.npy,0,-14.104515,-1.2650893
071515_0001.npy,1,-3.8467185,5.5135245
071694_0001.npy,1,-7.092995,1.2715368
072570_0001.npy,1,-11.716913,-12.638719
073368_0000.npy,1,-13.007527,3.8970413
073465_0001.npy,1,-11.90408,-1.4091089
073465_0002.npy,1,-13.796744,0.6546923
080519_0000.npy,1,-13.004469,5.669594
081938_0000.npy,1,-10.640433,-9.029567
082507_0002.npy,1,-11.29968,-1.9982779
083960_0001.npy,1,-8.752823,16.847565
085311_0002.npy,0,-13.7788925,3.03021
085492_0001.npy,1,-11.162463,-1.0101806
085600_0001.npy,0,-12.137185,-6.050711
085787_0000.npy,0,-13.0544,2.2848167
085963_0001.npy,1,-7.403783,-6.333069
086576_0001.npy,0,-6.783744,0.62661755
086678_0001.npy,1,-10.763315,4.4891877
087194_0000.npy,0,-13.058311,-0.75593376
088873_0001.npy,1,-8.683019,-10.654515
089179_0001.npy,1,-15.0903425,3.5719554
089376_0000.npy,1,-11.338724,-5.1867394
091178_0001.npy,0,-10.54236,-7.7699447
091958_0002.npy,1,-9.499313,-7.178222
092292_0000.npy,0,-8.404329,-6.0887346
092889_0000.npy,0,-9.420095,-2.8464322
093076_0001.npy,1,-1.6412766,-5.309518
094419_0002.npy,0,-13.584968,6.7607493
096657_0000.npy,0,-10.693636,7.9236856
097373_0000.npy,1,-3.9003527,-8.477203
097570_0001.npy,1,-7.9003067,0.80120283
097847_0002.npy,0,-3.9024892,2.7106023
098236_0000.npy,0,-7.861715,6.699233
098582_0001.npy,1,-11.317955,5.9539113
103520_0000.npy,1,-10.060603,-2.1317768
105022_0000.npy,1,-5.416916,-1.0572883
106463_0000.npy,1,-9.660855,10.247895
106463_0001.npy,1,-11.645672,7.649669
106569_0002.npy,1,-12.997857,-2.4648387
107951_0001.npy,1,-11.146246,7.036704
108524_0002.npy,1,-13.886912,8.300713
108808_0001.npy,0,-9.177771,6.494967
109356_0002.npy,1,-13.815509,8.334416
109480_0002.npy,0,-4.695858,-10.685508
109548_0000.npy,0,-10.408902,1.1364442
110108_0002.npy,1,-6.7818246,-4.3579383
110629_0001.npy,0,-6.3120556,-18.410732
110630_0001.npy,1,-5.6190166,-17.147987
110927_0000.npy,1,-11.682258,-12.143237
111376_0001.npy,1,-13.915959,5.5783195
111395_0002.npy,1,-9.767417,8.865257
111933_0000.npy,1,-13.457564,3.9394095
112487_0000.npy,1,-6.261034,1.1759028
113164_0002.npy,0,-13.022363,6.5075955
113261_0000.npy,0,-7.289993,7.3449883
113266_0001.npy,1,-6.790848,8.712125
113530_0002.npy,1,-13.83413,2.0302253
113696_0001.npy,1,-11.98471,-2.8195996
