feature_file,label,pc1,pc2
000200_0009_supermarket02_12.wav.npy,music,30.811651,12.947966
000695_0004_tube04_12.wav.npy,music,49.69904,-2.3748298
000709_0016_tube09_12.wav.npy,music,34.987522,-0.68209505
000995_0010_supermarket06_12.wav.npy,music,68.9647,0.8455513
001069_0011_bus08_12.wav.npy,music,50.645218,-0.34266925
001069_0025_office02_12.wav.npy,music,45.361504,10.941645
001197_0004_openairmarket02_12.wav.npy,music,-15.806082,17.887753
001666_0004_supermarket10_12.wav.npy,music,7.2335386,6.578824
002012_0012_supermarket04_12.wav.npy,music,58.232525,-2.4354851
002012_0023_tube05_12.wav.npy,music,58.34598,-2.3151193
003264_0015_restaurant10_12.wav.npy,music,-34.3688,5.187681
003535_0018_office08_12.wav.npy,music,1.0817231,0.9897767
003573_0016_quietstreet07_12.wav.npy,music,57.923508,2.959822
003624_0015_tube07_12.wav.npy,music,30.228952,2.2098045
003778_0009_openairmarket06_12.wav.npy,music,5.5672936,8.790095
003880_0023_tube01_12.wav.npy,music,-25.537819,17.951664
004074_0028_park01_12.wav.npy,music,22.353792,5.8546042
004096_0021_tube09_12.wav.npy,music,20.252806,-10.525841
004101_0030_quietstreet10_12.wav.npy,music,11.653497,3.640363
004688_0021_openairmarket07_12.wav.npy,music,32.141945,-0.37875265
006461_0020_park06_12.wav.npy,music,-11.984054,11.933264
007483_0028_openairmarket03_12.wav.npy,music,27.722048,-1.5881287
007548_0009_restaurant09_12.wav.npy,music,66.72999,1.0882381
007548_0020_supermarket10_12.wav.npy,music,70.63913,-2.5254445
010382_0000_restaurant10_12.wav.npy,music,8.276078,0.6498218
010443_0005_tubestation09_12.wav.npy,music,8.848699,5.0044923
010535_0010_restaurant06_12.wav.npy,music,5.3302407,1.6126909
010696_0013_office04_12.wav.npy,music,53.666573,4.164338
010809_0009_busystreet03_12.wav.npy,music,39.41541,-0.20150758
011198_0006_bus03_12.wav.npy,music,47.173813,-8.489844
011672_0023_openairmarket07_12.wav.npy,music,-7.3194623,-19.899042
011681_0020_tubestation06_12.wav.npy,music,37.740307,3.5260391
011779_0008_park06_12.wav.npy,music,43.901405,0.82094204
011861_0004_office01_12.wav.npy,music,11.415292,9.198162
011867_0009_quietstreet07_12.wav.npy,music,8.50181,7.2379327
