feature_file,label,pc1,pc2
000200_0009_supermarket02_12.wav.npy,music,79.66694,41.43491
000695_0004_tube04_12.wav.npy,music,135.49316,-1.3913734
000709_0016_tube09_12.wav.npy,music,96.5705,3.9324193
000995_0010_supermarket06_12.wav.npy,music,171.39227,6.0369215
001069_0011_bus08_12.wav.npy,music,131.97409,2.1132426
001069_0025_office02_12.wav.npy,music,130.28749,24.245378
001197_0004_openairmarket02_12.wav.npy,music,-53.93911,52.388515
001666_0004_supermarket10_12.wav.npy,music,13.5392,21.786386
002012_0012_supermarket04_12.wav.npy,music,151.09311,-3.9288533
002012_0023_tube05_12.wav.npy,music,146.71332,-3.514882
003264_0015_restaurant10_12.wav.npy,music,-100.85937,20.005138
003535_0018_office08_12.wav.npy,music,-1.1723106,17.7337
003573_0016_quietstreet07_12.wav.npy,music,149.26653,15.561716
003624_0015_tube07_12.wav.npy,music,81.19079,10.3378725
003778_0009_openairmarket06_12.wav.npy,music,21.055597,33.059418
003880_0023_tube01_12.wav.npy,music,-55.32912,54.11458
004074_0028_park01_12.wav.npy,music,56.36436,21.566734
004096_0021_tube09_12.wav.npy,music,62.905956,-29.225925
004101_0030_quietstreet10_12.wav.npy,music,26.470945,15.318644
004688_0021_openairmarket07_12.wav.npy,music,87.184616,0.5770031
006461_0020_park06_12.wav.npy,music,-39.627354,37.625412
007483_0028_openairmarket03_12.wav.npy,music,80.73683,1.6893729
007548_0009_restaurant09_12.wav.npy,music,167.14769,9.467393
007548_0020_supermarket10_12.wav.npy,music,179.96426,-3.4446292
010382_0000_restaurant10_12.wav.npy,music,11.062469,4.755097
010443_0005_tubestation09_12.wav.npy,music,14.575071,20.28368
010535_0010_restaurant06_12.wav.npy,music,11.726507,6.9658723
010696_0013_office04_12.wav.npy,music,139.24748,16.72608
010809_0009_busystreet03_12.wav.npy,music,106.11235,1.850453
011198_0006_bus03_12.wav.npy,music,141.73006,-22.444834
011672_0023_openairmarket07_12.wav.npy,music,-7.692107,-58.83089
011681_0020_tubestation06_12.wav.npy,music,98.059586,10.424689
011779_0008_park06_12.wav.npy,music,122.60201,2.3398225
011861_0004_office01_12.wav.npy,music,35.012993,28.661192
011867_0009_quietstreet07_12.wav.npy,music,25.897646,20.217041
012053_0010_busystreet10_12.wav.npy,music,-40.01854,36.967056
012352_0016_busystreet02_12.wav.npy,music,63.5682,9.732132
012355_0023_park10_12.wav.npy,music,-34.001312,-4.5191936
012489_0008_tubestation07_12.wav.npy,music,-21.280256,23.922794
012537_0023_bus05_12.wav.npy,music,-14.18152,16.173122
