feature_file,label,pc1,pc2
000200_0009_supermarket02_12.wav.npy,music,110.788635,-56.13077
000695_0004_tube04_12.wav.npy,music,187.63498,4.9262652
000709_0016_tube09_12.wav.npy,music,134.47185,-2.863905
000995_0010_supermarket06_12.wav.npy,music,238.04402,-3.2230053
001069_0011_bus08_12.wav.npy,music,183.73152,-1.8573434
001069_0025_office02_12.wav.npy,music,179.41606,-28.933317
001197_0004_openairmarket02_12.wav.npy,music,-73.43797,-74.51529
001666_0004_supermarket10_12.wav.npy,music,23.031029,-29.376099
002012_0012_supermarket04_12.wav.npy,music,210.09964,8.674278
002012_0023_tube05_12.wav.npy,music,204.30591,9.507814
003264_0015_restaurant10_12.wav.npy,music,-134.64088,-28.417967
003535_0018_office08_12.wav.npy,music,0.576748,-20.154531
003573_0016_quietstreet07_12.wav.npy,music,206.5548,-16.773804
003624_0015_tube07_12.wav.npy,music,110.351074,-12.100201
003778_0009_openairmarket06_12.wav.npy,music,30.657179,-44.324722
003880_0023_tube01_12.wav.npy,music,-70.27652,-68.499825
004074_0028_park01_12.wav.npy,music,77.48946,-29.706524
004096_0021_tube09_12.wav.npy,music,84.64496,40.942444
004101_0030_quietstreet10_12.wav.npy,music,34.967716,-19.973272
004688_0021_openairmarket07_12.wav.npy,music,120.35971,0.085502274
006461_0020_park06_12.wav.npy,music,-47.907013,-53.7381
007483_0028_openairmarket03_12.wav.npy,music,111.25038,-0.67682105
007548_0009_restaurant09_12.wav.npy,music,232.63724,-9.155721
007548_0020_supermarket10_12.wav.npy,music,248.98694,9.650093
010382_0000_restaurant10_12.wav.npy,music,23.891937,-4.4843826
010443_0005_tubestation09_12.wav.npy,music,21.91937,-27.802498
010535_0010_restaurant06_12.wav.npy,music,18.436823,-8.365813
010696_0013_office04_12.wav.npy,music,191.8774,-18.937979
010809_0009_busystreet03_12.wav.npy,music,145.6009,-2.178184
011198_0006_bus03_12.wav.npy,music,192.13664,30.845669
011672_0023_openairmarket07_12.wav.npy,music,-9.343933,78.45666
011681_0020_tubestation06_12.wav.npy,music,137.95198,-13.249407
011779_0008_park06_12.wav.npy,music,165.49643,-1.489626
011861_0004_office01_12.wav.npy,music,47.04765,-38.193073
011867_0009_quietstreet07_12.wav.npy,music,34.677895,-28.776428
012053_0010_busystreet10_12.wav.npy,music,-52.888836,-51.801575
012352_0016_busystreet02_12.wav.npy,music,85.17624,-11.943604
012355_0023_park10_12.wav.npy,music,-44.284824,11.295288
012489_0008_tubestation07_12.wav.npy,music,-27.270933,-34.860073
012537_0023_bus05_12.wav.npy,music,-20.423641,-21.56098
013928_0003_park03_12.wav.npy,music,88.31189,-11.267212
014318_0014_tube05_12.wav.npy,music,-41.422325,58.20455
014363_0018_tube02_12.wav.npy,music,-43.54016,40.92575
014542_0025_quietstreet01_12.wav.npy,music,74.93861,-69.795296
014739_0029_office07_12.wav.npy,music,56.374485,-17.493214
017608_0013_tube03_12.wav.npy,music,63.050327,-31.91999
018350_0004_tubestation08_12.wav.npy,music,-8.632107,-15.183755
019674_0024_supermarket03_12.wav.npy,music,-12.399315,17.563585
021085_0009_openairmarket07_12.wav.npy,music,129.27939,26.264385
021995_0006_busystreet10_12.wav.npy,music,-24.40002,-45.51246
022094_0000_restaurant09_12.wav.npy,music,88.60098,-12.733107
022097_0006_bus06_12.wav.npy,music,11.867787,-40.988274
022150_0030_restaurant01_12.wav.npy,music,-40.09016,-5.6015096
022475_0005_tubestation08_12.wav.npy,music,99.23917,13.070324
022475_0017_bus10_12.wav.npy,music,175.86086,-8.303145
023037_0014_openairmarket01_12.wav.npy,music,108.13668,-20.93803
023172_0022_openairmarket02_12.wav.npy,music,145.55424,-10.823228
024422_0005_bus01_12.wav.npy,music,-126.212654,-37.77165
024427_0002_quietstreet10_12.wav.npy,music,-45.7412,0.1381386
024427_0021_supermarket09_12.wav.npy,music,12.4998,17.462616
024521_0017_tubestation09_12.wav.npy,music,-45.870583,-16.606205
024901_0026_bus01_12.wav.npy,music,117.06498,-9.457125
