feature_file,label,pc1,pc2
000200_0009_supermarket02_12.wav.npy,music,-115.94955,53.00258
000695_0004_tube04_12.wav.npy,music,-193.91,-5.071796
000709_0016_tube09_12.wav.npy,music,-134.55992,2.985105
000995_0010_supermarket06_12.wav.npy,music,-246.68889,3.3407512
001069_0011_bus08_12.wav.npy,music,-190.89326,-3.3272567
001069_0025_office02_12.wav.npy,music,-182.13084,36.37482
001197_0004_openairmarket02_12.wav.npy,music,66.0984,70.15311
001666_0004_supermarket10_12.wav.npy,music,-32.061966,24.362331
002012_0012_supermarket04_12.wav.npy,music,-212.20673,-11.277777
002012_0023_tube05_12.wav.npy,music,-209.86115,-10.927725
003264_0015_restaurant10_12.wav.npy,music,131.10973,24.270245
003535_0018_office08_12.wav.npy,music,-11.707109,17.909224
003573_0016_quietstreet07_12.wav.npy,music,-214.44757,16.023336
003624_0015_tube07_12.wav.npy,music,-113.55953,10.8029585
003778_0009_openairmarket06_12.wav.npy,music,-28.94106,41.459927
003880_0023_tube01_12.wav.npy,music,71.6755,72.20327
004074_0028_park01_12.wav.npy,music,-82.143585,25.398348
004096_0021_tube09_12.wav.npy,music,-83.75924,-44.79345
004101_0030_quietstreet10_12.wav.npy,music,-37.513584,16.40835
004688_0021_openairmarket07_12.wav.npy,music,-119.297424,-1.306698
006461_0020_park06_12.wav.npy,music,46.16781,49.225136
007483_0028_openairmarket03_12.wav.npy,music,-113.934395,-1.8527458
007548_0009_restaurant09_12.wav.npy,music,-240.212,8.712747
007548_0020_supermarket10_12.wav.npy,music,-256.07935,-9.457276
010382_0000_restaurant10_12.wav.npy,music,-29.70749,2.868615
010443_0005_tubestation09_12.wav.npy,music,-28.547026,21.44146
010535_0010_restaurant06_12.wav.npy,music,-16.191422,4.7799873
010696_0013_office04_12.wav.npy,music,-195.58324,20.399517
010809_0009_busystreet03_12.wav.npy,music,-148.12827,2.8051722
011198_0006_bus03_12.wav.npy,music,-192.774,-32.470764
011672_0023_openairmarket07_12.wav.npy,music,10.803768,-88.81625
011681_0020_tubestation06_12.wav.npy,music,-145.52084,6.7864547
011779_0008_park06_12.wav.npy,music,-164.52315,4.373505
011861_0004_office01_12.wav.npy,music,-48.147224,35.95537
011867_0009_quietstreet07_12.wav.npy,music,-31.852222,26.168371
012053_0010_busystreet10_12.wav.npy,music,48.241726,47.12616
012352_0016_busystreet02_12.wav.npy,music,-92.76707,8.219409
012355_0023_park10_12.wav.npy,music,37.84929,-17.21715
012489_0008_tubestation07_12.wav.npy,music,28.066292,30.458506
012537_0023_bus05_12.wav.npy,music,18.370401,17.855944
013928_0003_park03_12.wav.npy,music,-93.17603,6.798868
014318_0014_tube05_12.wav.npy,music,39.230682,-60.596848
014363_0018_tube02_12.wav.npy,music,50.344795,-40.165062
014542_0025_quietstreet01_12.wav.npy,music,-81.92591,71.789215
014739_0029_office07_12.wav.npy,music,-60.734394,13.444455
017608_0013_tube03_12.wav.npy,music,-67.60995,30.940056
018350_0004_tubestation08_12.wav.npy,music,8.28988,10.479549
019674_0024_supermarket03_12.wav.npy,music,11.534573,-19.93947
021085_0009_openairmarket07_12.wav.npy,music,-129.0443,-28.001192
021995_0006_busystreet10_12.wav.npy,music,26.664162,45.65991
022094_0000_restaurant09_12.wav.npy,music,-86.20508,11.966856
022097_0006_bus06_12.wav.npy,music,-25.024057,34.454567
022150_0030_restaurant01_12.wav.npy,music,36.144287,-0.50911
022475_0005_tubestation08_12.wav.npy,music,-103.587906,-17.923906
022475_0017_bus10_12.wav.npy,music,-177.56474,13.108881
023037_0014_openairmarket01_12.wav.npy,music,-109.125435,19.965929
023172_0022_openairmarket02_12.wav.npy,music,-150.72517,5.2858167
024422_0005_bus01_12.wav.npy,music,132.35956,40.171345
024427_0002_quietstreet10_12.wav.npy,music,50.58121,-1.3056943
024427_0021_supermarket09_12.wav.npy,music,-5.898044,-15.33052
024521_0017_tubestation09_12.wav.npy,music,43.05288,14.309772
024901_0026_bus01_12.wav.npy,music,-125.75993,5.9018307
025215_0026_restaurant03_12.wav.npy,music,-233.55402,4.5567446
025215_0029_restaurant06_12.wav.npy,music,-257.23743,-9.217765
025378_0014_tube02_12.wav.npy,music,-84.86406,-15.307636
025608_0028_office07_12.wav.npy,music,-192.30472,14.098709
026007_0004_office07_12.wav.npy,music,-25.55984,2.5210083
026464_0025_park01_12.wav.npy,music,-126.86405,42.05986
027611_0025_quietstreet01_12.wav.npy,music,-95.39417,16.165857
027805_0008_tubestation06_12.wav.npy,music,-162.48827,19.367853
028484_0009_office01_12.wav.npy,music,-152.83391,18.892233
028608_0017_tubestation01_12.wav.npy,music,-56.55947,7.610717
029040_0018_quietstreet04_12.wav.npy,music,-0.9595824,-0.6322075
029255_0027_tube07_12.wav.npy,music,-196.19817,-72.35974
029742_0012_openairmarket04_12.wav.npy,music,-37.96494,-4.8006606
030488_0007_openairmarket09_12.wav.npy,music,-2.8491552,9.594676
032325_0020_tubestation03_12.wav.npy,music,-171.87558,6.3881283
033064_0026_supermarket08_12.wav.npy,music,-68.903595,26.979921
033069_0022_bus05_12.wav.npy,music,-68.901535,-52.16794
033072_0025_openairmarket09_12.wav.npy,music,-46.418247,8.34098
035571_0005_park06_12.wav.npy,music,-92.88111,12.152974
036099_0015_tube07_12.wav.npy,music,66.20875,46.361877
036272_0007_park01_12.wav.npy,music,8.495523,-14.192203
036560_0011_tubestation10_12.wav.npy,music,113.12009,-6.125251
036984_0010_tubestation02_12.wav.npy,music,30.946566,14.575151
036984_0023_bus05_12.wav.npy,music,164.87337,-0.79088974
037725_0014_tube02_12.wav.npy,music,-145.35268,14.456493
037781_0002_restaurant03_12.wav.npy,music,-167.82097,12.749968
038361_0027_busystreet02_12.wav.npy,music,43.875423,8.515232
