feature_file,label,pc1,pc2
000200_0009_supermarket02_12.wav.npy,music,124.70059,49.00886
000695_0004_tube04_12.wav.npy,music,189.4662,-0.053269286
000709_0016_tube09_12.wav.npy,music,133.36884,5.168245
000995_0010_supermarket06_12.wav.npy,music,261.45523,17.848255
001069_0011_bus08_12.wav.npy,music,202.69054,7.261502
001069_0025_office02_12.wav.npy,music,161.40602,49.816105
001197_0004_openairmarket02_12.wav.npy,music,-58.494747,58.12149
001666_0004_supermarket10_12.wav.npy,music,32.59279,20.314695
002012_0012_supermarket04_12.wav.npy,music,229.11203,2.7212021
002012_0023_tube05_12.wav.npy,music,226.11519,2.1120136
003264_0015_restaurant10_12.wav.npy,music,-133.3602,13.585015
003535_0018_office08_12.wav.npy,music,3.3164463,-0.7389109
003573_0016_quietstreet07_12.wav.npy,music,213.46461,24.199944
003624_0015_tube07_12.wav.npy,music,113.506516,13.5558
003778_0009_openairmarket06_12.wav.npy,music,14.848514,32.230503
003880_0023_tube01_12.wav.npy,music,-122.91003,88.71538
004074_0028_park01_12.wav.npy,music,90.37066,21.847807
004096_0021_tube09_12.wav.npy,music,81.97949,-38.77636
004101_0030_quietstreet10_12.wav.npy,music,50.964237,8.950285
004688_0021_openairmarket07_12.wav.npy,music,127.99455,4.7027597
006461_0020_park06_12.wav.npy,music,-35.693165,35.02222
007483_0028_openairmarket03_12.wav.npy,music,104.08849,0.81996185
007548_0009_restaurant09_12.wav.npy,music,255.914,17.502682
007548_0020_supermarket10_12.wav.npy,music,269.44867,6.3529453
010382_0000_restaurant10_12.wav.npy,music,58.99688,-0.96474624
010443_0005_tubestation09_12.wav.npy,music,42.370422,11.946246
010535_0010_restaurant06_12.wav.npy,music,25.528574,-0.41675478
010696_0013_office04_12.wav.npy,music,200.66222,23.251917
010809_0009_busystreet03_12.wav.npy,music,146.01178,11.506213
011198_0006_bus03_12.wav.npy,music,181.42473,-18.46758
011672_0023_openairmarket07_12.wav.npy,music,-22.85191,-79.92975
011681_0020_tubestation06_12.wav.npy,music,154.51123,16.841175
011779_0008_park06_12.wav.npy,music,166.61789,13.83417
011861_0004_office01_12.wav.npy,music,42.183933,33.008686
011867_0009_quietstreet07_12.wav.npy,music,32.334606,27.229776
012053_0010_busystreet10_12.wav.npy,music,-25.055994,37.07126
012352_0016_busystreet02_12.wav.npy,music,102.19595,2.8022811
012355_0023_park10_12.wav.npy,music,-36.53023,-35.433327
012489_0008_tubestation07_12.wav.npy,music,-14.26041,16.303082
012537_0023_bus05_12.wav.npy,music,-16.809265,8.492535
013928_0003_park03_12.wav.npy,music,87.52138,7.6653957
014318_0014_tube05_12.wav.npy,music,-33.903522,-49.938183
014363_0018_tube02_12.wav.npy,music,-59.505363,-38.112804
014542_0025_quietstreet01_12.wav.npy,music,73.49759,70.608406
014739_0029_office07_12.wav.npy,music,77.385635,5.186834
017608_0013_tube03_12.wav.npy,music,44.86298,29.483025
018350_0004_tubestation08_12.wav.npy,music,4.7517943,-0.560475
019674_0024_supermarket03_12.wav.npy,music,-32.16912,-27.94427
021085_0009_openairmarket07_12.wav.npy,music,118.71185,-16.559713
021995_0006_busystreet10_12.wav.npy,music,-4.939882,42.85651
022094_0000_restaurant09_12.wav.npy,music,71.90313,9.128619
022097_0006_bus06_12.wav.npy,music,39.74539,29.045868
022150_0030_restaurant01_12.wav.npy,music,-30.295837,-12.822436
022475_0005_tubestation08_12.wav.npy,music,113.105934,-17.406698
022475_0017_bus10_12.wav.npy,music,148.41408,20.747711
023037_0014_openairmarket01_12.wav.npy,music,121.99752,20.30604
023172_0022_openairmarket02_12.wav.npy,music,144.93861,12.309172
024422_0005_bus01_12.wav.npy,music,-147.6681,36.381855
024427_0002_quietstreet10_12.wav.npy,music,-45.548473,-7.521607
024427_0021_supermarket09_12.wav.npy,music,0.5163121,-17.98136
024521_0017_tubestation09_12.wav.npy,music,-28.892895,19.375381
024901_0026_bus01_12.wav.npy,music,145.89618,6.913652
025215_0026_restaurant03_12.wav.npy,music,218.32776,14.698532
025215_0029_restaurant06_12.wav.npy,music,240.52672,0.50942045
025378_0014_tube02_12.wav.npy,music,90.9745,-15.735876
025608_0028_office07_12.wav.npy,music,170.4155,29.463951
026007_0004_office07_12.wav.npy,music,35.87528,-1.7668028
026464_0025_park01_12.wav.npy,music,133.32114,43.22565
027611_0025_quietstreet01_12.wav.npy,music,68.28179,21.437551
027805_0008_tubestation06_12.wav.npy,music,162.24696,21.893255
028484_0009_office01_12.wav.npy,music,163.76915,23.69237
028608_0017_tubestation01_12.wav.npy,music,52.68005,-4.3882422
029040_0018_quietstreet04_12.wav.npy,music,24.049427,-3.1266568
029255_0027_tube07_12.wav.npy,music,210.10565,-60.186172
029742_0012_openairmarket04_12.wav.npy,music,39.06601,-10.305104
030488_0007_openairmarket09_12.wav.npy,music,8.806352,-0.85780865
032325_0020_tubestation03_12.wav.npy,music,168.08115,4.890015
033064_0026_supermarket08_12.wav.npy,music,63.728252,33.347713
033069_0022_bus05_12.wav.npy,music,54.790855,-50.02751
033072_0025_openairmarket09_12.wav.npy,music,61.005077,4.1392026
035571_0005_park06_12.wav.npy,music,97.97746,6.498102
036099_0015_tube07_12.wav.npy,music,-88.77564,42.17996
036272_0007_park01_12.wav.npy,music,6.314509,-25.426958
036560_0011_tubestation10_12.wav.npy,music,-102.44539,-18.98519
036984_0010_tubestation02_12.wav.npy,music,-24.352043,1.8918928
036984_0023_bus05_12.wav.npy,music,-245.07022,12.338201
037725_0014_tube02_12.wav.npy,music,144.81905,20.170198
037781_0002_restaurant03_12.wav.npy,music,168.54285,19.586777
038361_0027_busystreet02_12.wav.npy,music,-18.96803,-0.6368458
038363_0019_openairmarket05_12.wav.npy,music,-37.9001,15.775431
038399_0022_restaurant09_12.wav.npy,music,143.0307,24.497993
038833_0021_bus09_12.wav.npy,music,53.298912,-22.875465
038834_0028_park07_12.wav.npy,music,-35.21341,19.97177
039259_0003_bus08_12.wav.npy,music,-46.699406,50.14177
039259_0027_openairmarket02_12.wav.npy,music,-30.092916,80.10652
040139_0028_busystreet09_12.wav.npy,music,83.489525,-46.25535
040654_0011_tube01_12.wav.npy,music,-43.519207,23.751572
040844_0028_office02_12.wav.npy,music,113.102684,-71.78744
040938_0000_tube07_12.wav.npy,music,156.50316,-9.0322485
041310_0016_tubestation06_12.wav.npy,music,145.8863,12.346137
041812_0005_supermarket08_12.wav.npy,music,76.54701,-56.888077
042375_0022_bus05_12.wav.npy,music,-118.87994,53.14181
043521_0015_busystreet05_12.wav.npy,music,119.08768,13.293118
043586_0010_supermarket02_12.wav.npy,music,65.8055,8.527961
043596_0015_restaurant10_12.wav.npy,music,44.515713,3.582558
043608_0007_tubestation03_12.wav.npy,music,-38.830475,1.8454443
043767_0006_tube05_12.wav.npy,music,111.282974,10.136419
043767_0009_tube08_12.wav.npy,music,113.575356,-7.2688255
043844_0000_park01_12.wav.npy,music,74.10964,14.69165
043886_0021_tubestation03_12.wav.npy,music,226.11453,2.2845383
044169_0019_quietstreet03_12.wav.npy,music,-78.61045,15.422488
044798_0013_openairmarket10_12.wav.npy,music,200.43327,12.940448
045055_0006_supermarket04_12.wav.npy,music,94.69963,3.092757
045391_0011_bus03_12.wav.npy,music,33.03273,2.910618
045391_0012_bus04_12.wav.npy,music,86.462975,13.824055
045474_0022_park05_12.wav.npy,music,34.807514,-12.479257
046159_0028_restaurant08_12.wav.npy,music,55.157333,29.961012
047100_0003_quietstreet10_12.wav.npy,music,99.76004,16.836224
047100_0023_supermarket10_12.wav.npy,music,180.77321,4.8476157
047195_0020_bus08_12.wav.npy,music,112.97327,8.268349
048763_0019_openairmarket04_12.wav.npy,music,158.70193,7.899722
049817_0002_restaurant05_12.wav.npy,music,203.49875,13.374205
049857_0022_park07_12.wav.npy,music,34.966183,21.354967
050276_0005_tubestation02_12.wav.npy,music,57.65133,-0.06835798
051117_0003_bus07_12.wav.npy,music,-64.22647,-52.09065
051262_0006_supermarket02_12.wav.npy,music,-62.449245,-39.160236
051267_0028_quietstreet06_12.wav.npy,music,87.89576,-0.48424554
052034_0005_busystreet02_12.wav.npy,music,35.096764,14.505776
052451_0001_openairmarket02_12.wav.npy,music,-16.962202,30.079084
052451_0005_openairmarket06_12.wav.npy,music,-222.05139,-39.331894
052646_0005_tube04_12.wav.npy,music,-9.958206,6.272622
052649_0026_openairmarket06_12.wav.npy,music,-225.85397,-42.92718
052950_0016_supermarket04_12.wav.npy,music,84.89544,1.5763626
053300_0018_restaurant09_12.wav.npy,music,-5.433038,-3.0237138
053457_0017_tubestation09_12.wav.npy,music,76.30715,37.060383
053496_0024_openairmarket07_12.wav.npy,music,53.19394,12.099335
053496_0026_openairmarket09_12.wav.npy,music,67.56338,20.306108
054365_0022_restaurant02_12.wav.npy,music,106.43008,-11.074922
054433_0011_tube02_12.wav.npy,music,-77.78233,-22.976109
054481_0006_restaurant10_12.wav.npy,music,70.33097,-6.040161
054570_0004_office10_12.wav.npy,music,52.55528,71.180435
