feature_file,label,pc1,pc2
000200_0009_supermarket02_12.wav.npy,music,64.85772,27.98483
000695_0004_tube04_12.wav.npy,music,100.965004,2.0521863
000709_0016_tube09_12.wav.npy,music,72.10672,4.855849
000995_0010_supermarket06_12.wav.npy,music,122.47869,9.6656475
001069_0011_bus08_12.wav.npy,music,102.37965,3.671009
001069_0025_office02_12.wav.npy,music,86.35742,26.394148
001197_0004_openairmarket02_12.wav.npy,music,-30.470112,29.32802
001666_0004_supermarket10_12.wav.npy,music,23.643135,8.431443
002012_0012_supermarket04_12.wav.npy,music,111.48404,0.27443418
002012_0023_tube05_12.wav.npy,music,109.16049,0.9708122
003264_0015_restaurant10_12.wav.npy,music,-68.94904,5.336531
003535_0018_office08_12.wav.npy,music,9.942781,6.183453
003573_0016_quietstreet07_12.wav.npy,music,104.72468,14.786623
003624_0015_tube07_12.wav.npy,music,58.861214,7.721582
003778_0009_openairmarket06_12.wav.npy,music,14.841969,21.032206
003880_0023_tube01_12.wav.npy,music,-58.512028,56.904873
004074_0028_park01_12.wav.npy,music,47.4734,12.69433
004096_0021_tube09_12.wav.npy,music,46.921753,-23.300797
004101_0030_quietstreet10_12.wav.npy,music,26.41049,4.2033405
004688_0021_openairmarket07_12.wav.npy,music,65.08503,1.3728783
006461_0020_park06_12.wav.npy,music,-14.679488,20.828524
007483_0028_openairmarket03_12.wav.npy,music,59.20854,2.175227
007548_0009_restaurant09_12.wav.npy,music,121.950516,10.18555
007548_0020_supermarket10_12.wav.npy,music,127.75904,3.6123667
010382_0000_restaurant10_12.wav.npy,music,30.777992,0.1528766
010443_0005_tubestation09_12.wav.npy,music,23.618528,6.2777348
010535_0010_restaurant06_12.wav.npy,music,15.942571,-0.6415724
010696_0013_office04_12.wav.npy,music,96.87176,12.862819
010809_0009_busystreet03_12.wav.npy,music,72.65079,7.0332294
011198_0006_bus03_12.wav.npy,music,95.82178,-7.141829
011672_0023_openairmarket07_12.wav.npy,music,-4.294122,-48.53126
011681_0020_tubestation06_12.wav.npy,music,83.431854,4.7325883
011779_0008_park06_12.wav.npy,music,83.858025,9.451422
011861_0004_office01_12.wav.npy,music,26.620998,16.270012
011867_0009_quietstreet07_12.wav.npy,music,20.667784,12.362857
012053_0010_busystreet10_12.wav.npy,music,-15.0923,18.69806
012352_0016_busystreet02_12.wav.npy,music,53.613384,3.1880276
012355_0023_park10_12.wav.npy,music,-16.102226,-13.439994
012489_0008_tubestation07_12.wav.npy,music,-5.651035,8.864477
012537_0023_bus05_12.wav.npy,music,-4.02661,5.49843
013928_0003_park03_12.wav.npy,music,47.727947,3.5531905
014318_0014_tube05_12.wav.npy,music,-13.54776,-32.053036
014363_0018_tube02_12.wav.npy,music,-29.156754,-20.48715
014542_0025_quietstreet01_12.wav.npy,music,41.410072,36.841858
014739_0029_office07_12.wav.npy,music,40.44074,2.782816
017608_0013_tube03_12.wav.npy,music,31.155338,16.486174
018350_0004_tubestation08_12.wav.npy,music,1.4482158,1.3915232
019674_0024_supermarket03_12.wav.npy,music,-10.70919,-13.057695
021085_0009_openairmarket07_12.wav.npy,music,64.13247,-10.881278
021995_0006_busystreet10_12.wav.npy,music,-6.207036,21.669836
022094_0000_restaurant09_12.wav.npy,music,42.44914,7.7626605
022097_0006_bus06_12.wav.npy,music,24.72209,13.946464
022150_0030_restaurant01_12.wav.npy,music,-11.209247,-7.998407
022475_0005_tubestation08_12.wav.npy,music,60.083733,-8.545982
022475_0017_bus10_12.wav.npy,music,81.200096,14.091409
023037_0014_openairmarket01_12.wav.npy,music,66.685326,12.269828
023172_0022_openairmarket02_12.wav.npy,music,82.74709,4.9222984
024422_0005_bus01_12.wav.npy,music,-76.570206,17.235476
024427_0002_quietstreet10_12.wav.npy,music,-21.113352,-4.9168444
024427_0021_supermarket09_12.wav.npy,music,1.1375998,-8.906995
024521_0017_tubestation09_12.wav.npy,music,-11.104589,5.655238
024901_0026_bus01_12.wav.npy,music,71.07488,4.16859
025215_0026_restaurant03_12.wav.npy,music,113.5507,10.810219
025215_0029_restaurant06_12.wav.npy,music,123.93759,5.4150205
025378_0014_tube02_12.wav.npy,music,48.906727,-8.389683
025608_0028_office07_12.wav.npy,music,87.37528,15.147485
026007_0004_office07_12.wav.npy,music,21.354977,-2.2313547
026464_0025_park01_12.wav.npy,music,70.02536,22.668343
027611_0025_quietstreet01_12.wav.npy,music,39.213432,12.655892
027805_0008_tubestation06_12.wav.npy,music,88.9404,12.171036
028484_0009_office01_12.wav.npy,music,81.15645,11.986668
028608_0017_tubestation01_12.wav.npy,music,33.66332,1.0990397
029040_0018_quietstreet04_12.wav.npy,music,17.573729,-0.77561027
029255_0027_tube07_12.wav.npy,music,103.63187,-28.845367
029742_0012_openairmarket04_12.wav.npy,music,23.90408,-2.7145758
030488_0007_openairmarket09_12.wav.npy,music,5.8098364,-0.49401343
032325_0020_tubestation03_12.wav.npy,music,88.11386,5.903546
033064_0026_supermarket08_12.wav.npy,music,34.629704,16.755531
033069_0022_bus05_12.wav.npy,music,36.394203,-24.460419
033072_0025_openairmarket09_12.wav.npy,music,32.972557,0.91660476
035571_0005_park06_12.wav.npy,music,56.65462,6.058423
036099_0015_tube07_12.wav.npy,music,-42.019466,23.9422
036272_0007_park01_12.wav.npy,music,10.468166,-17.367462
036560_0011_tubestation10_12.wav.npy,music,-52.134335,-9.834103
036984_0010_tubestation02_12.wav.npy,music,-10.4239855,0.9457036
036984_0023_bus05_12.wav.npy,music,-133.21983,7.804821
037725_0014_tube02_12.wav.npy,music,69.941765,11.71205
037781_0002_restaurant03_12.wav.npy,music,87.354385,11.061198
038361_0027_busystreet02_12.wav.npy,music,-11.889852,-1.4954448
038363_0019_openairmarket05_12.wav.npy,music,-15.391702,6.844484
038399_0022_restaurant09_12.wav.npy,music,80.22227,15.518329
