feature_file,label,pc1,pc2
000200_0009_supermarket02_12.wav.npy,music,-346.7796,-144.52684
000695_0004_tube04_12.wav.npy,music,-545.643,30.801805
000709_0016_tube09_12.wav.npy,music,-368.95328,4.629003
000995_0010_supermarket06_12.wav.npy,music,-814.5691,-19.61482
001069_0011_bus08_12.wav.npy,music,-576.01215,-14.2727375
001069_0025_office02_12.wav.npy,music,-466.99585,-130.38438
001197_0004_openairmarket02_12.wav.npy,music,178.73224,-194.94548
001666_0004_supermarket10_12.wav.npy,music,-85.36759,-81.41415
002012_0012_supermarket04_12.wav.npy,music,-694.65283,15.545706
002012_0023_tube05_12.wav.npy,music,-690.94104,16.408997
003264_0015_restaurant10_12.wav.npy,music,380.79938,-55.809994
003535_0018_office08_12.wav.npy,music,17.112553,6.419114
003573_0016_quietstreet07_12.wav.npy,music,-652.37915,-30.85511
003624_0015_tube07_12.wav.npy,music,-326.68146,-26.292463
003778_0009_openairmarket06_12.wav.npy,music,-30.483503,-73.640274
003880_0023_tube01_12.wav.npy,music,358.99133,-182.45555
004074_0028_park01_12.wav.npy,music,-250.53261,-56.555176
004096_0021_tube09_12.wav.npy,music,-214.42752,100.546234
004101_0030_quietstreet10_12.wav.npy,music,-138.81264,-36.240887
004688_0021_openairmarket07_12.wav.npy,music,-366.2928,-1.179437
006461_0020_park06_12.wav.npy,music,127.67586,-125.13647
007483_0028_openairmarket03_12.wav.npy,music,-295.0149,10.730634
007548_0009_restaurant09_12.wav.npy,music,-785.3723,-16.084099
007548_0020_supermarket10_12.wav.npy,music,-833.2754,18.808954
010382_0000_restaurant10_12.wav.npy,music,-141.23846,-22.028795
010443_0005_tubestation09_12.wav.npy,music,-108.800934,-56.6675
010535_0010_restaurant06_12.wav.npy,music,-62.827377,-8.707338
010696_0013_office04_12.wav.npy,music,-613.61194,-43.02446
010809_0009_busystreet03_12.wav.npy,music,-436.76068,1.4171823
011198_0006_bus03_12.wav.npy,music,-528.042,95.88356
011672_0023_openairmarket07_12.wav.npy,music,94.140175,195.33322
011681_0020_tubestation06_12.wav.npy,music,-421.00323,-62.94984
011779_0008_park06_12.wav.npy,music,-501.84958,-2.955793
011861_0004_office01_12.wav.npy,music,-103.244354,-96.0428
011867_0009_quietstreet07_12.wav.npy,music,-85.55036,-85.22841
012053_0010_busystreet10_12.wav.npy,music,83.19956,-130.02957
012352_0016_busystreet02_12.wav.npy,music,-278.86374,-9.565318
012355_0023_park10_12.wav.npy,music,124.98958,97.94969
012489_0008_tubestation07_12.wav.npy,music,62.76176,-63.344006
012537_0023_bus05_12.wav.npy,music,66.74223,-33.380173
013928_0003_park03_12.wav.npy,music,-245.45267,-16.234419
014318_0014_tube05_12.wav.npy,music,111.46677,122.4911
